,pathogen-count,pathogen-aggr--log10p:flu,pathogen-aggr--log10p:hrv,pathogen-aggr--log10p:rsv,pathogen-aggr--log10p:piv3,pathogen-aggr--log10p:hucovNL63,pathogen-aggr--log10p:hucovOC43,pathogen-aggr--log10p:hucov229E,pathogen-aggr--log10p:sars2,pathogen-aggr--log10p:mers,mashup:0,mashup:1,mashup:2,mashup:3,mashup:4,mashup:5,mashup:6,mashup:7,mashup:8,mashup:9
MAP2K7,2.0,1.231843982919408,1.151127637940051,0.4117843347710015,0.7222074810685581,6.610479534153622,0.5756411374096712,5.434459128264247,1.1497766267401368,1.861317607904218,-2.9763289959343213,0.23200349287362843,0.5458467829852136,-0.07108276338428901,-0.1959406987376019,0.48016457797325723,0.1374342565993748,-0.2661558931359479,0.25447055100965,-0.20029909741594396
SMG5,1.0,1.3477680302267783,0.9269418390111639,0.4080454449532645,0.5492891218530807,3.2527436025578558,0.5866331685907015,0.6314342146396679,1.725426535803529,1.6353615881656696,-3.038031969892139,-0.36301817823097565,-0.6320600481601202,-0.07945641464466022,0.4587140321175594,0.45212428722560183,0.5367514093466799,-1.2283866189541175,0.2950284406397198,0.33777543998984016
USP24,2.0,0.3648016358869284,0.23776420722929892,0.40717949795023484,1.0552558428625125,4.886223716162968,0.3953636137013768,3.199777969625962,0.2473524086696905,0.8732003688126453,-3.1032963246284906,-0.03632867489282108,-0.050600441881782074,-0.006468653683983206,-0.0060281648881125765,-0.06115852229835129,0.056190272249762765,0.06420583592304137,-0.010661720724683325,0.012160817682884241
TAF8,2.0,1.4479788005366268,2.400903297789511,0.4067914924907593,0.04825461086172355,6.610479534153622,0.5133995206937987,1.6561386367113615,0.3460064588711608,5.390803345639662,-3.053878413979274,-0.5896085817957969,-0.0019287582293438848,0.2382595233872159,0.39006722169339814,0.2443727472604367,-0.3582703127979277,0.4458063122465808,-0.040598912879087366,0.10266720494780848
CRKL,1.0,2.3220248139807684,0.988091386650846,0.40651455781538287,0.33868907713838514,5.331735255325439,0.8674201523402629,2.180785200117616,0.5569874887832149,0.17242586245847014,-2.929018587041728,0.7774154593728726,1.167864021397576,-0.6525118308852194,0.5603533520197543,0.47230382263299475,-0.09772563909504046,-0.003648056076344844,0.43692446659945827,-0.2082351368871036
RTN4,2.0,1.5316877114387109,0.22054060006430573,0.40471326003721386,0.7102104443930893,3.486968946823729,0.6618823085231418,6.610550387319927,0.3754085408731522,1.403481813431161,-3.0695362259925014,0.11969666991558861,0.04316660866025448,-0.017915896000165486,-0.002797053179537053,-0.03350241003635492,-0.03602310088907257,-0.009313947009579647,0.10048678697765598,0.029543752471330762
TOM1L2,1.0,0.37439745202996055,0.8234746634650001,0.39842886499744995,0.1994547494080476,3.699339311623479,0.32190063951636577,0.560383133682436,0.462143141831019,1.2706824621335768,-3.100598911662178,0.047107787544462876,-0.02001979426745259,-0.062411875177051046,0.04700112162734967,-0.04189415555277157,0.04146555494955156,0.03757686594872489,-0.02200268848820075,-0.012820432930283367
ZFC3H1,1.0,1.5088362111326044,0.9149950009233476,0.39737579250666205,0.14172755010687604,3.567913014221917,1.878276054362633,1.2551752340333127,1.2403699216899666,1.1924826827740687,-3.1040105264840716,-0.044652812859922696,-0.10468048414243805,-0.018847512318607405,0.06592985538522131,-0.057619115148752904,0.03526977249209322,0.0291968562998006,-0.012434792124564088,-0.005574206786772101
CERS2,1.0,2.244871139970925,0.5860802579663463,0.39391973541879594,0.5948073693626656,4.011695273426714,0.3866974183197368,1.2753719211304166,0.18736066938610396,0.11047147325220734,-3.1006695269265223,-0.004812774272631466,-0.11517887303586254,-0.04141424508591892,0.007158478707938064,-0.12875206240034776,0.04850458171154178,0.04627183617677275,-0.02727928226204748,-0.017715882220894208
SBNO2,1.0,2.451609193096007,0.9786452869185771,0.38304162172583195,0.2829872604514779,3.33610128486013,0.9155667232134553,0.25491739743635217,0.9282284205832443,0.504414862379681,-3.087301954705898,-0.0804225521551194,0.13520744859761688,0.07517262731410264,0.08140839912029846,-0.23136546103440803,0.003526581471898425,-0.13335460208283043,-0.23140435610851753,-0.22073108892239857
IL6ST,1.0,0.899009882853067,1.614286506432768,0.38142897187987024,0.23429420031305237,6.610479534153622,0.7593509253793207,2.7312816538827063,0.4096152058734717,0.17262642572190542,-2.9803290007104324,0.32135482582493385,0.9159080311519187,-0.1728403055973615,0.4295672815756806,0.2520858931434142,0.04505676990166677,-0.48656413407925614,-0.8997383145799224,-0.8594428969650688
EIF4G1,3.0,2.110217829287159,1.4572741361962087,0.3810110796350663,1.5577084137139288,3.9719984206531422,3.431352472649247,3.7112813997331924,0.7397854616048273,1.3827581476179216,-3.013906397591437,-0.6159312424162832,-0.610656756599281,-0.2239276987348691,0.6201965593252604,0.5912630925271906,0.6991543959440958,-1.3186406077936395,0.24996044608784768,0.3965433967965786
ITGB5,2.0,1.9274947616135243,2.363833178964394,0.3799056059675094,0.6370842010004054,3.3092370483205635,0.14160117312885542,0.5642193182274043,0.4236816899004171,11.723700878731997,-2.973945580680121,0.6456965070636226,0.7060815488680375,-0.6206306384290063,0.6176412946083658,-0.17763904763626975,-0.017265413819488786,0.40586466905916724,1.8742934184551525,-0.4993704142972611
MTA2,1.0,1.2224233538909646,0.9495042411161448,0.3754497765816814,1.4974909453899299,4.431504932806754,0.39932108727638826,1.2197259033911947,0.5902866142827007,0.8103778988155027,-3.0045102891827034,-0.6435508980686585,0.6881101020508246,0.5542105831846267,-0.07825791495428173,-0.26304429935491436,-0.4652253278257522,-0.1418026874227215,0.10002640803504798,0.5582261759017936
POLR3H,3.0,2.918530776794309,1.658802967853172,0.3753570017427408,0.947613904610625,6.1333641834230015,4.825300711629224,6.610550387319927,0.9823824266603265,2.48467315004789,-3.0788435618812873,-0.29772068806362895,-0.0065231847009530105,0.14301862723807085,0.226623538752244,0.03745890640492763,-0.1851673126886997,0.28063538858380493,-0.035897231037849746,0.0788545182636146
FBL,3.0,0.7181167698820334,1.5703930472967165,0.371989326292949,0.7291349112602213,3.2290081533274377,2.19379288345919,3.2655682369469474,0.24375957656021371,4.778194873047034,-3.0651715165002646,-0.3838661179834574,-0.4525183698255296,-0.06924718299361318,0.520528749121301,0.08537813871309147,0.4178487353324341,-0.8584658016989808,0.16164707464462094,0.4079292042980667
PPP2R2A,2.0,1.8866540377488865,0.29033155313231285,0.36946026024262674,0.7214064317588665,6.610479534153622,2.4537905879559916,0.905389136967863,0.1681110378746654,3.4364429539344252,-2.971978713165022,-0.1039739851832681,-0.3021620193224637,0.043801328050048695,0.39174622819694593,0.609961595409517,0.48468620309734567,-1.6054073507318463,0.24237371016385564,-0.17787117315617432
VPS35,3.0,0.5424176936114344,0.4742815868787314,0.3693280936058077,0.3814498770512095,4.701998888592482,1.1992279512116364,6.610550387319927,3.6002051774217834,0.8328337498858386,-3.059717701032874,0.14467759400347463,-0.06638043467636152,-0.20673538954279863,-0.18466643184781623,-0.02687073254279532,-0.0923032646195741,0.00974658705189663,-0.07386891872645396,0.22880496011620166
PDCD10,1.0,1.0571630284826197,0.09990609845660159,0.368586673255745,0.9609032895585494,5.288268673714333,0.516398440720735,2.468125288985267,1.9154952167537727,0.3360354351349841,-3.0955618958383333,0.02090878251588927,-0.03456809806184824,-0.05841710700229604,-0.02088449171315742,0.003699290848161156,0.028339867562586416,0.013479658944280232,0.035855048548279374,-0.039266928826748086
TAF7,1.0,1.0704137921220054,2.352372563522661,0.36735040552112214,0.625086763341113,4.270041889442698,1.9762127202101534,0.8239376948749206,0.04870620432594452,1.61517096583789,-3.004031173445278,-0.7523536910570444,0.39886237198976804,0.39482513897466887,0.2403886165397653,0.10246676998159264,-0.43128354165628385,0.2263590077157063,0.07396524019108529,0.2212242742301206
CBLL1,1.0,1.6721038297217479,1.2959696603148556,0.3584862297103012,0.7357253846684157,6.610479534153622,1.5187580819870774,0.6306542448653294,0.8604357338241503,0.6841390449602839,-3.0834264526727537,-0.07147950629101336,-0.06587729297151707,-0.08026815982063225,-0.026248309241280562,0.05477311885853827,0.2444737666863909,0.02091413092261861,0.04944441704827874,0.04633930747661309
SLC26A8,1.0,0.40434463595099457,0.20897638923850595,0.35743656289561215,0.9562448730313207,3.6724775972831787,0.6452578765758321,0.525332187898327,0.5173264664966702,0.4957085492034335,-3.100653388918312,0.014475260858482202,-0.08567722291102886,-0.054556551299367366,-0.021008906097033545,-0.08002332506680104,0.03944382525669837,0.053371543198820794,-0.03042561260600262,0.012572442160990242
RALGAPB,1.0,0.9432247493181355,1.4096932852966593,0.3553251240835128,1.090198011526815,4.352812702104011,0.8065970969375824,0.1971647255210585,0.3341751971619089,0.553345234728682,-3.101811523202828,0.029324661722170017,-0.06449298858385893,-0.043921739417327105,8.277435153073316E-5,-0.055385288787243296,0.014654681573304802,0.013599681032483315,0.0034480500910171446,-0.013485280251992752
ZBTB7A,1.0,0.4349617754680193,0.43343288700650334,0.35292035941452443,0.8037961713788516,4.000891217498269,0.3664608510726618,0.2523862416417194,1.8398917795890495,0.8789147692385648,-2.999880726166749,-0.5233599781112328,0.7878142829304392,0.4975013214506224,0.025327006791642896,-0.3608887847830406,-0.41859179194821805,-0.29136868653040754,0.017861931603582622,0.2723433325477717
ZNF473,1.0,0.9573185270170183,0.6279906475473367,0.35048990084802945,0.5201800452473291,4.811155853453103,1.5467734220018095,0.202012695074813,0.5239368163621676,0.4485687533162022,-3.0677494927781574,-0.24190140492466805,0.1263360722727522,0.11699708028718703,0.2610517302785422,-0.22507368359151772,-0.11350088448396069,-0.18813414899509048,-0.4226738724173669,-0.5387692890151377
DYNLL1,1.0,0.8749987755621365,0.5793182822961486,0.34598719200270006,0.4057842976294207,4.420159263131557,1.4964816872759252,2.01907444818946,0.9346817621962629,1.846759826347844,-2.865064221412975,-0.27238982585909727,-0.5784058430007409,-1.2355504309372987,-1.7957832050402929,0.5080330280281811,-1.5798093459206874,-0.7792173942140282,-0.020319200375185406,-0.30726879636099924
IRF2,1.0,0.2994300817133083,0.7304170139333869,0.344026447844289,0.4567392524096381,4.797566177510767,0.9312577070670185,0.6777393458563162,0.5644582172278193,2.4421957685725717,-3.0069516137013204,-0.432891359152175,0.7508582126232425,0.4200496249888072,0.06812419710536476,-0.3005185205659086,-0.35199972895025655,-0.2418180461817169,-0.005706599387627287,0.16389635421506976
SH3GL1,1.0,0.4972618631435483,0.20159798853226912,0.343020681548223,0.2883783344528997,3.95058813912892,0.7367427729859338,0.15387947045391065,0.5139522656421746,0.6938298516712547,-3.0688498964195685,0.20939075124598397,0.16944928322251115,-0.18756839660149036,0.07664710809026519,0.15890222144973315,0.016365060538116642,0.04253438336391769,-0.018260246100001765,0.10931763173677163
SMAD5,1.0,0.8483415976252359,0.5810030688442518,0.3284476627166357,0.6539014166290095,3.772267510153374,0.29800052511036335,0.8262020696295397,0.7082094936142159,0.8266035410976128,-2.9662689827065885,-0.505096178522534,0.9546908578403857,0.5327380547099597,-0.09939489186039914,-0.24920685483987595,-0.21633861517373737,-0.27259342950694276,0.5225128222638848,0.32376456273498827
GNG5,1.0,0.8078008091685969,0.8656953650454554,0.3254511493668976,1.5121690035160036,3.948693089182026,0.7618033006209861,0.5814998407158989,0.3017602239572391,1.7745276880462229,-2.9361715438053873,1.5722048216010116,-0.2038975203423296,1.2377653977765248,-0.18058521366862224,0.9796870856132669,-0.2782196851051958,-0.24537289639215645,0.1813828588778551,0.3504443644495644
TMED2,1.0,0.6357538479701221,0.40389795228188685,0.3251664052403092,1.1424684975332593,6.610479534153622,3.052988032783715,1.775259809939456,0.23271052540056722,0.47812954275598807,-3.0163808478897134,0.15318372435143443,-0.4538110711264841,-0.9660630838124227,-0.8059895152411543,-0.1696446453211194,-0.9714802402253253,-0.29380068232286216,-0.2562310646578827,0.3510156002902242
CTNNBIP1,1.0,1.7648671436949879,0.6353364591052343,0.3240384503578305,0.9561270876085752,6.610479534153622,0.37020317474449377,0.5593742458660468,0.20981339046682704,0.9507763664713231,-3.1054010526142393,0.0019095130240897478,-0.0604784140169445,-0.02215875090801352,0.017103972788185238,-0.08142119796023627,0.04022230992698644,0.04576141420765575,0.011183365388277067,-0.005910120039069923
SH3BP4,1.0,0.8513767854351023,1.032461383676868,0.32391940661013485,0.722092954952575,3.354008215546336,0.1740224382926545,0.8095282294266548,1.054314814047525,0.30185792917974535,-3.0804053187255125,0.042386509090771136,-0.08788479860277906,-0.11510188894448124,-0.07059580806357474,-0.06714040121276602,-0.07139143119058428,-0.04693596634980785,2.533585043671704E-4,5.123426760117816E-4
PARP1,1.0,1.477753121127566,0.1919511579195859,0.31430303633276263,0.35656706462074583,3.3440168581234624,0.36699638719852234,0.43821907174935154,0.6501205127683722,0.12136364525112593,-2.9371801833253826,-0.971355273541956,0.761660588265053,0.4321504605650684,-0.2760965954372467,0.29222801137050164,0.03244460280120145,0.2054995166952048,0.07070177068951518,0.5262403819809173
MED18,1.0,0.6624357624030228,0.33601654539173326,0.30981278321461986,1.0143939169475635,3.362270174020357,1.1606225244972412,1.5277556473265275,0.23130271444023295,1.370859386361513,-3.0371726071436105,-0.33036088772937144,0.5163589850976381,0.4230930073731113,-0.0616222614176284,-0.32221914249641687,-0.2182575416140579,-0.18580594450031612,0.1096500353401275,0.29992358819199516
CSTF3,1.0,2.0657196963926743,0.9384721291094921,0.30732930084363097,2.2541214143709687,3.1150800844395508,2.58404225411901,0.21784281969194358,0.6428468241760404,3.042895114798298,-3.038987774132869,-0.9176360046234212,-0.5385212469719606,0.055282660176311955,0.8837120457034232,0.9070879143549067,-0.6096450438867167,0.4395775114729081,2.639786098751998E-4,-0.4447014976587867
FRYL,1.0,2.1800486183041747,0.608782516760598,0.3071090368626944,1.0630742753577045,5.079011035969715,1.4097825361152845,2.177792678927644,1.6710905951288113,1.029787429606841,-3.1046419584833163,-0.0010780978203022626,-0.07611246047100756,-0.02795890349835671,0.01378425288068925,-0.08591493863423862,0.047851208791890365,0.03643609861786367,-0.006861511691305575,-0.01698461398501887
KCTD9,1.0,0.2554965116862233,1.028033356099424,0.30692410141120796,0.9427143555817855,3.907209200323114,0.36483807200818985,0.23583881776309515,0.8668764245973803,0.4181803190748817,-3.09040233346382,-0.05195133924959124,9.957314477617256E-4,-0.020520730880224942,-0.10105840090990488,-0.016264942513603928,0.1818879796947177,0.08846402035627556,-0.02039980420450031,-0.006545644939710136
LPIN2,1.0,1.0486165105315917,0.5152162987430617,0.3039233275516152,0.3145628220270263,3.6635402661514704,0.5911836200200655,0.33461603388567285,0.28979798534461515,0.6346526976128222,-3.1035825343168817,0.0035479368117238798,-0.06327958878114977,-0.01745463070203688,0.005509720355709503,-0.06182274392628877,0.025468173005195528,0.012209625102862056,0.007093698697154738,-0.025485149979497947
ZBTB2,1.0,0.5096488359212589,0.7655839624329646,0.30290148853571486,1.2601666826486113,4.228471310845097,0.32235655347822456,0.46978749093920386,0.9301839574280046,0.1882327756544169,-3.0843291078628625,-0.1415646506107201,0.12903137216227267,0.11667111717178709,0.024398027333924533,-0.21318028704814196,-0.03591811327581774,-0.014467978832719752,-0.051585702586880895,0.047814448963483504
NRIP1,1.0,1.1788281373864087,0.28878347567890994,0.3011168632474098,0.9779017025388598,5.569102950972742,0.3345691150863333,0.4409916058567877,0.5488585792072369,1.0493565215792802,-3.0208337520202204,-0.3887567766706229,0.6003608074807444,0.4319265018216241,-0.10192054353459784,-0.259776589344094,-0.3553352487696015,-0.25734082850730444,0.11255207556005078,0.36123748084701734
LIN28B,1.0,0.6694558403922288,0.2039671378973945,0.3010386816404794,0.8042110099641268,4.870116844659378,0.5148040185682239,0.5591538637254431,0.9536999803470307,0.7028690667689758,-3.103219303019618,-0.04619204428474629,-0.11782989336951362,-0.02448290422630069,0.08854627708854272,-0.0569697805177878,0.0665291454531198,-0.04475950528397423,-9.141698880136405E-4,0.013382720985035457
UFC1,1.0,2.455218483593557,0.3980268762554662,0.3006393064140711,0.5915056397876401,3.119266416703771,0.4016582407095668,2.577246058698652,0.5159707890595432,0.9083564051019251,-3.1004489269365614,-0.026471855516999248,-0.06066562999101415,-0.032613211591452626,-0.002423434348208517,-0.0462729002343888,0.07422355810749862,0.03514546288599751,0.0018823220991972414,-0.029583452847699386
