,pathogen-count,mashup:0,mashup:1,mashup:2,mashup:3,mashup:4,mashup:5,mashup:6,mashup:7,mashup:8,mashup:9
GET4,1.0,-3.0824649151492314,0.021447030864479272,-0.15246867454601776,-0.16802703273785155,-0.02119712350405936,-0.12256538928140548,0.08123157324739215,-0.08388621949174609,-0.040694720534618346,0.220160630539621
JTB,1.0,-3.1060989192870574,-0.00922249906696403,-0.07649117243880071,-0.03113122891991605,-0.010153802727838137,-0.06867884499920773,0.03682129538496157,0.034946413753320124,-0.010459069973780266,-0.025775814114903612
NDST1,2.0,-3.091146567438917,0.09776119703589661,0.0040642713830003965,-0.07538955263527072,0.10415319391152857,-0.14287121354004886,0.05392646621380573,0.11091947376002433,0.2631537568024511,-0.0557921184198641
PTAR1,2.0,-3.1011293084854317,0.03342977856697516,-0.11824073588498547,-0.0965049848955208,-0.034542238198788926,-0.10987801588286773,-0.025995063305376084,0.04297202235319123,-0.04102060744706826,0.05276001040920862
RAB1A,2.0,-3.023139133901562,0.23799557333925395,-0.38420597891326197,-0.8459443697900404,-0.5702738265863239,-0.19605938442052856,-0.6273132729565315,-0.07356147694431871,-0.18519940001423346,0.5436537015503188
VPS25,2.0,-3.084793298041138,-0.053030795226057366,-0.08644844604201392,-0.1246033939372559,-0.1645741403201303,0.02462293595405536,0.19603120157321638,0.09222442739362935,-0.07820193676537072,0.11457404580771756
VPS51,2.0,-3.072465724578503,0.11438406562430496,-0.30143878800525203,-0.4969267901381034,-0.3086700543650191,-0.2251348071989756,-0.3662062077614694,0.03768859865499146,-0.24042941139428398,0.45909649782812745
VPS53,3.0,-3.0748867563020275,0.10135454944799303,-0.27564171307477914,-0.45265388014722413,-0.27994381172600286,-0.21045333431390875,-0.3329712991778369,0.04024505494340079,-0.24489717510109804,0.4426761353874226
YKT6,3.0,-3.0454143836891614,0.13691521034285342,-0.4414850278565716,-0.816726392457748,-0.6587488652522305,-0.24457897205631912,-0.8304876378329226,-0.1805427773909143,-0.27988128952080954,0.3562084208404831
GOSR1,1.0,-3.0554054265970576,0.15314394616212731,-0.3826143765006192,-0.7020661940733972,-0.49431132678694234,-0.28181963326392395,-0.657934858278042,-0.0979889891404137,-0.28037129999105803,0.44788700374218116
GTF3C3,3.0,-3.0872412844134987,-0.22786317208530202,-0.03537170710831712,0.09298318927755896,0.16573480270253,0.02469735843165126,-0.13378261301111707,0.23463315181389802,-0.03402634074827008,0.05723594312323611
EIF4G2,2.0,-3.0522428378937754,-0.3586806532027735,-0.1490562519811332,-0.032215507242826236,0.24024316029458495,0.3080800666062625,0.036200867312509974,-0.21492402539078231,0.054584089070004546,-0.01005448691767064
PGK1,3.0,-3.069910035881498,-0.148908750295114,0.1991297374299089,0.12380401522823,-0.022992203640728074,-0.11420748859377329,-0.06990562130127627,-0.06879097359674426,0.027812778148018493,0.09776548159328716
TRAPPC2L,1.0,-3.0659784731896984,0.13392375721414704,-0.27725993264838716,-0.5375440941092279,-0.2941350855048223,-0.2227224265406684,-0.44358057065342255,-0.04865348960742551,-0.18511801134600026,0.33961828372398994
CDC42,1.0,-2.791236942052068,1.1338797771731244,0.5446086301429011,-1.1976691844786944,-0.46328824756811254,1.219985810098497,-0.8707435334545902,-0.03570049024188747,1.0966568576140394,0.02788690295456723
SNF8,1.0,-3.0776343790903202,-0.09063914310631417,-0.047166761304432085,-0.11531617716558146,-0.20866608182610885,0.0013394835178785383,0.1592846737247498,0.0717406864682111,-0.08308388193284619,0.1296292667180975
TRAPPC12,1.0,-3.0891487423142374,0.06143631418703363,-0.21167532153044483,-0.2966915957817169,-0.16387236942206057,-0.18628183868291798,-0.21865222998546624,0.014219982083281242,-0.12490420787630206,0.1911020097366177
ARL1,1.0,-3.0547336262828684,0.12245264274644822,-0.36230097495569147,-0.610896874219239,-0.44340128580036775,-0.25845153887914923,-0.47230365872907165,-0.021815950908557633,-0.25534781268480994,0.5260943688713504
MVD,3.0,-3.1061996440867543,-0.014237476294875276,-0.10572833243178754,-0.029327042494658385,0.05523053242292197,-0.07912638914604567,0.07404419944528601,-0.023354889726745355,-0.005155416290429287,0.020111868075443688
EXOC4,2.0,-3.043689125211825,0.354396577890213,-0.14913879662672688,-0.45151657492679226,-0.2236203730080357,-0.03167758096442104,-0.27912632276108473,0.08215111251864601,0.20428966776009988,0.3192185066357553
WDR12,2.0,-3.090408300161763,-0.08620483745645811,-0.11771855359559373,-0.03622772517730963,0.11401999877596813,-0.04509306802837468,0.121744151073053,-0.1568381071935393,0.023162426245857695,0.14883500263529423
GRWD1,2.0,-3.1039664504124462,-0.024824599815677733,-0.06771861552240784,-0.024500091764380793,-0.019181724741584045,-0.06276180083578135,0.024277529288437738,0.03689827626001793,-0.004098107977215106,-0.01207999437791617
PPA1,2.0,-3.105757632439959,0.014754022709256475,-0.07420189227016774,-0.02985085895755899,0.033895946615916155,-0.08998149674053099,0.03797663663951063,0.05496129320309602,0.006878668569850091,-0.012693675359284319
VHL,2.0,-2.9750665480624003,-0.553063509576465,0.5343977357252208,0.0041834908383349585,-0.7797793219475393,0.46190974292765563,0.8200657921326667,0.2452537613848283,0.06784712925296572,-0.08655118747442211
ARFRP1,2.0,-3.0647281042674512,0.11931199516057173,-0.3249540560880534,-0.5416934522174515,-0.33945487421469245,-0.2587314815504171,-0.4094958021026621,0.01605901820317693,-0.2684420136325967,0.5470344608752443
UTP18,1.0,-3.0770054873871207,-0.2865591632211017,-0.5058357998892251,-0.1271289704516534,0.4992073235698555,0.08063302214120567,0.46595897715226176,-0.8296445770852084,0.145252040412102,0.34216010693704074
NMT1,1.0,-3.100661901173699,0.008639873449041198,-0.053905247167595996,0.01240048808947923,-0.009536342028228742,-0.05133201486881505,0.037940036515649755,0.023447086778314113,4.4058383686968404E-4,3.321096910889342E-4
S100A8,1.0,-3.0718764040048683,0.017967725508654893,0.19246442897232618,-0.038977283816647224,0.020098785837438984,0.03457564186715684,0.042904065434159165,-0.030474406406844134,0.030433107548806185,-0.03321853466062752
TRAPPC13,1.0,-3.0906639158026854,0.06294792139792414,-0.1990846201129654,-0.2735832992030938,-0.13988026471503903,-0.1867278806449491,-0.1884884841778867,0.023472037026348352,-0.11803549696963592,0.18805345923020036
EIF3H,3.0,-3.070992361142864,-0.28396907024953283,-0.47345500684241926,-0.16530611212570684,0.39343842574251875,0.17820555288108314,0.5919814326231098,-0.9060705335217135,0.17017702604800228,0.3430599599833752
PFN1,2.0,-3.0834464159503168,0.1339816484865095,0.039759468002660024,-0.20037768786890883,0.06736599947855917,0.028619246985613942,-0.010087901369614157,0.13387139634664275,0.22409527646209335,0.059226014844016885
WIPF1,1.0,-3.072977609284112,0.2708781729996493,0.16305380308750225,-0.3369711458403983,0.24942083910751228,0.11955100023542183,-0.024952449164355253,0.20216615222059167,-0.08436271656787846,0.24812345150316648
SDAD1,1.0,-3.103636552843568,-0.0346433567570111,-0.12846809734825226,-0.03365514914458874,0.07730208327004726,-0.07361765012504257,0.09727834099704795,-0.07575134140479427,0.007080663854801307,0.05475037114780096
EGFR,3.0,-2.7039167247242375,1.2246465956124521,1.6022537071408511,-0.6679316404365788,0.1666471102520953,1.1090802838657767,0.04866441488794713,-0.39699040761817217,-0.07206389668733182,-0.24105442288696574
VPS16,3.0,-3.088888421520927,0.026366423988658183,-0.16438134623971876,-0.22062609486063803,-0.13776336316919502,-0.17268275719989956,-0.09796127316088887,0.03754413278522985,-0.11090356914828507,0.19680919538944952
PLA2G4C,1.0,-3.066087719114775,0.3885698841307659,-0.0016267170468632736,0.2109512139995604,0.0341936725314612,0.2432210908808674,-0.050801892539251735,-0.0952839158609591,0.01134022247221009,0.0499683763812344
STX18,2.0,-3.0694268882233713,0.06882121824088833,-0.3342812710851407,-0.5605305211146162,-0.47447416157164063,-0.16121357010995405,-0.5780028869370851,-0.12541031439231035,-0.2122828772291915,0.150265490937743
AP2S1,4.0,-2.9486487664753236,0.7511740159314729,0.06861726100607209,-0.6254920371416092,-0.22769549557317692,0.5362101603732448,-0.29247218513772727,0.17324781883535495,-0.37423931239645586,0.9137582725397502
SV2C,1.0,-3.0922395239877547,0.10359662339386728,0.006971746115807995,-0.14041276549969353,0.1404119871422955,-0.14787221780298793,0.04182341147044264,0.14884934866351116,0.37359141063134965,-0.09453577725154165
ATP10B,1.0,-3.1059653261999247,-0.001959359520618657,-0.08727529596493862,-0.021169113871231146,0.03091002583478791,-0.11563608565344226,0.0478774943500559,0.055783863012155176,-0.025518432756341698,-0.013455588354754317
IFNAR2,1.0,-3.029644829548283,0.18750426787977673,0.7121798232552115,-0.06634915758513797,0.35174067088656596,-0.009351599107655081,0.08994261131120679,-0.4992319220798286,-0.8778612803478489,-0.9391674398005866
VPS54,1.0,-3.075027414055598,0.1127883710967336,-0.28807846100648415,-0.4599583820153362,-0.283908978139556,-0.2070562323131343,-0.3520708838690947,0.02608953729392416,-0.21376870840801773,0.42287473434598405
SMG8,1.0,-3.061469759193115,-0.39964520945626997,-0.6310542730759812,-0.1735277282201712,0.5796652474079667,0.33458926327650684,0.5638690732839411,-1.0871149946203207,0.22277693646728838,0.3727676740698623
POLR2K,1.0,-2.8914610257168114,-1.9345171156500023,0.15902204053459965,0.5987116923052592,0.7407292250872136,1.141716465678114,-0.7350708122324319,0.985815086179607,-0.003267739019746699,0.29695204267358466
DIP2A,1.0,-3.1031493748711214,-9.591920632774226E-4,-0.03645591751330718,-0.007678163965375081,0.025628394403791065,-0.10427855673213673,0.04002429353406107,0.03489986711969199,0.04488900937781491,-0.013303647192302748
WDR41,1.0,-3.102087178221745,0.01216581706304696,-0.10458641935481483,-0.07296609336977866,-0.04061816532442157,-0.08629910055064131,-1.3245838305133152E-4,0.012987545324888848,-0.019932018918953926,-0.004056150373540462
SLAMF1,1.0,-3.0904203835356014,0.11790873320835403,0.053969674381564,-0.15390739528821862,0.10484157945542225,-0.01694246658845443,0.019027436236332382,0.021740017610981772,-0.17154860938460717,-0.02995602684779574
HOMER2,1.0,-3.0684995457120507,0.3887689013864499,-0.053054148073720414,0.0037790551033576644,0.05725809668138079,0.15194567002361622,-0.042823392110836356,0.05398807196614624,0.022916465351050744,0.13256766701272613
TAF12,1.0,-3.032042127883315,-0.6995186330262173,0.26641985076165425,0.3674988532905566,0.20340137773904685,0.08761707330015603,-0.335757885854497,0.3379025253518923,-0.03466551900264519,0.2835784583614185
FETUB,1.0,-3.105554027310329,0.025441891707786626,-0.07907312544368954,0.0027424581987930217,0.03155143008129706,-0.07523600365933432,0.033864739684164986,0.04569021694485481,-0.0030335093928777154,3.3303495865412506E-4
MIF4GD,1.0,-3.1066476724270653,-0.017293732767823655,-0.08967046353321667,-0.025728738836136796,0.0356349692778271,-0.06375489076601457,0.014237810543033795,0.04196615796334012,-0.017551798181696377,-0.033537313127767254
KMT2A,1.0,-3.0350102102164542,-0.4583912693735808,0.4941654138317438,0.36868920201675276,-0.04962825176724888,-0.18768954509566746,-0.26306458002280647,-0.10111136143232645,0.09760032410802835,0.38245435193946264
UBE3D,1.0,-3.1064487644014895,-0.009629927838680033,-0.06990923129504198,-0.02412377143411159,-0.003842192599570872,-0.06696582737847948,0.061267563567438614,0.048234649682270536,-0.01651325568783207,-0.019519370319768078
WDR74,1.0,-3.099449377359564,-0.0680386253491121,-0.17405962583942824,-0.045713812817776346,0.12487644555351123,-0.0577199300564657,0.13625440376123993,-0.1556270859226244,0.023616786467249865,0.08773150659434355
NBAS,1.0,-3.072998438475766,0.054796680223167665,-0.30989721923327346,-0.5172756016108344,-0.44688802252176835,-0.13798738620824455,-0.5455170050231584,-0.12917207511165285,-0.18879298929955005,0.09545615757401647
ZFAT,1.0,-3.1057946906666247,0.0027136741305861076,-0.08621419834164823,-0.02156420455841028,0.007111266463487065,-0.09669771034694898,0.023581131236837367,0.04108419235745805,-0.020802580855326405,-0.007345291333492556
SAP130,2.0,-3.059655197229166,-0.40375911954243093,0.2689196024157926,0.2925110704723434,0.01904870897655941,-0.16497480062450676,-0.24321855475888962,0.06156068347942196,0.02281070007240199,0.3243888580781664
COPA,1.0,-3.0145625798248603,0.24485475321919004,-0.3781606869935391,-0.9324260767753536,-0.7340593024418023,-0.11941404066834158,-0.9670622155516991,-0.2211015976000819,-0.20641435275186293,0.28727511085278457
WASL,1.0,-2.95546346260663,0.8006123503481245,0.39125208613491097,-0.6259779842515965,0.09969105886295541,0.6064097873136531,-0.12123295986897656,0.3660264259301824,0.014687867369414026,0.8632946373071378
SLC6A15,1.0,-3.1060899784503575,0.004348315351255285,-0.08021391473007589,-0.02608475142164895,0.025540041429790848,-0.10196289736262912,0.037152971873301584,0.048070434996114554,-0.016096490322127937,-0.007879425191663325
CHRNG,1.0,-3.0969611831252073,0.051751838110581413,-0.031500493858052266,-0.056352412081918705,0.05662120970749097,-0.08973725646283902,0.05093430672827071,0.057060602675482276,0.05833889942363476,-0.0694091494182119
RBMXL2,1.0,-3.106530479658023,-0.021463727844033977,-0.09033212967912216,-0.019901510928715765,0.051072027194489084,-0.05692573557652617,0.018437917599490858,0.05690294952725098,-0.016420564759603823,-0.028232241047199996
NIPBL,2.0,-3.078131181732931,-0.24047568457458762,0.0421281096974356,0.04918089563264347,-0.13537307249139696,-0.09570032090092082,-0.13643310551567112,-0.005309933862886779,-0.03202961715226944,0.07966078373124161
PPP6C,2.0,-3.0270053425398733,-0.06186126967261869,-0.03680992105626421,0.08327903025392708,-0.48201188348323076,0.31705383133943443,0.04801642091549557,-0.11990622753008454,0.120669491956999,0.18539122659293863
FKBPL,2.0,-3.100390869784467,-0.022906568525879977,-0.055624682667150566,-0.042482185464635336,-0.04507418063956617,-0.044192273709652355,0.053357386169871644,0.019473935490607674,-0.005672519922773555,-0.022238173095598862
ATP6V1B2,3.0,-3.074978763225783,0.0014583590368356647,-0.07331281360265073,-0.08764204890977088,-0.07048836722630136,-0.030459997080230724,-0.08614698371748325,-0.10339881261079462,0.0025137644080426786,-0.08570603206397381
GPAM,1.0,-3.1054149699646603,-0.00529197682766419,-0.06597869037900965,-0.016314145354408637,0.009388828094097502,-0.081572496611122,0.05201122794125195,0.03926527467081006,-0.02153722871085089,-0.024646341740790546
EIF5B,2.0,-3.07300306770026,-0.2936995986095066,-0.5417583082148133,-0.16889247232097307,0.4686674353077866,0.1870518410399565,0.6049947309237782,-1.0074066714986658,0.19131355301562572,0.42272326528460336
SYS1,1.0,-3.0849123587117524,0.061212513336624745,-0.24224937880680253,-0.3487778664195298,-0.22717886646186783,-0.20261670631082684,-0.29254440358958145,0.007540795852811408,-0.18147454419609418,0.2938550064723184
COG1,2.0,-3.0447750070213253,0.12746227002246532,-0.45006659759207185,-0.8334813994200116,-0.669061201843465,-0.2508244149691066,-0.8523862219582851,-0.1759514098394843,-0.290202492788034,0.3698127105727096
ALG13,2.0,-3.10733086305652,-5.272546785424503E-4,-0.07928654877807934,-0.02174828854599044,0.025706711440729252,-0.09155601444476466,0.040184824913709595,0.04627672699835401,-0.019077339960043068,-0.01068918481467927
DOHH,4.0,-3.1011152025101154,-0.033768244347562135,-0.03803670923728065,-0.006234453784412537,0.013684063290107228,-0.08446308141021959,0.020669430331833105,0.02762858663945427,9.288279387786106E-4,0.01585451366355246
MBTPS1,2.0,-3.0860535639311015,0.019068103666550203,0.03680100886608889,0.03152376154474316,0.03130608942426654,-0.17364163970594582,-0.03983217744297369,-0.027249490019094675,0.07418655222443214,0.030922710185830836
SEL1L,2.0,-3.0617035223551516,-0.10451655485800815,-0.003445371834198426,-0.12221341541972719,-0.26766090619173966,0.08913509102157306,0.40634848994821543,0.10019430189969804,-0.006111482665917765,0.12211523081349157
MBTPS2,2.0,-3.093458505395918,-0.007323219628336114,0.026621148993488938,0.058840673054905,0.0023278310703951422,-0.10461297692616134,-0.03820625667109871,-0.0499666301035866,0.00919859663192588,0.018864498277700023
MED12,4.0,-3.024828716733509,-0.3185275618230101,0.5833713245515685,0.4562776652475689,-0.08577048943869942,-0.32299781521045634,-0.2467937607889285,-0.20240678334900322,0.23539047688958417,0.34247054082197614
ALG1,3.0,-3.1045058134086894,-0.010927890219225564,-0.11309156586802856,-0.042305729467649204,0.048597079101489735,-0.09231269996373727,0.07869311589371533,-0.021053799304902573,-0.009676008842230901,0.020118552343997714
